id,Period,Data_value,Series_title_2
6298,2019.02,274.2,Services
6299,2019.03,306.2,Services
6300,2019.04,277.1,Services
6301,2019.05,319.8,Services
6302,2019.06,282.3,Services
6303,2019.07,319.7,Services
6304,2019.08,316.5,Services
6305,2019.09,297.3,Services
6306,2019.1,323.0,Services
6307,2019.11,333.3,Services
6308,2019.12,339.9,Services
6309,2020.01,290.2,Services
6310,2020.02,290.2,Services
6311,2020.03,240.7,Services
6312,2020.04,35.6,Services
6313,2020.05,260.9,Services
6314,2020.06,312.5,Services
6315,2020.07,344.7,Services
6316,2020.08,264.5,Services
6317,2020.09,326.4,Services
6318,2020.1,330.2,Services
6319,2020.11,325.4,Services
6320,2020.12,368.4,Services
6321,2021.01,285.8,Services
6322,2021.02,281.7,Services
6323,2021.03,329.0,Services
6324,2021.04,302.9,Services
6325,2021.05,331.3,Services
6326,2021.06,336.3,Services
6327,2021.07,363.7,Services
6328,2021.08,197.3,Services
6329,2021.09,226.2,Services
6330,2021.1,248.1,Services
6331,2021.11,294.7,Services
6332,2021.12,377.5,Services
6333,2022.01,283.4,Services
6334,2022.02,284.7,Services
6335,2022.03,308.3,Services
6336,2022.04,297.5,Services
6337,2022.05,334.8,Services
6338,2022.06,326.5,Services
6339,2022.07,346.5,Services
6340,2022.08,351.0,Services
6341,2022.09,349.1,Services
6342,2022.1,348.5,Services
6343,2022.11,372.7,Services
6344,2022.12,392.2,Services
8012,2002.1,73.8,Services
8013,2002.11,72.6,Services
8014,2002.12,75.0,Services
8015,2003.01,75.0,Services
8016,2003.02,75.0,Services
8017,2003.03,75.0,Services
8018,2003.04,75.0,Services
8019,2003.05,77.4,Services
8020,2003.06,77.0,Services
8021,2003.07,79.1,Services
8022,2003.08,80.6,Services
8023,2003.09,80.5,Services
8024,2003.1,81.4,Services
8025,2003.11,83.6,Services
8026,2003.12,84.8,Services
8027,2004.01,85.3,Services
8028,2004.02,85.7,Services
8029,2004.03,87.8,Services
8030,2004.04,90.6,Services
8031,2004.05,89.5,Services
8032,2004.06,91.6,Services
8033,2004.07,91.6,Services
8034,2004.08,91.5,Services
8035,2004.09,94.2,Services
8036,2004.1,94.2,Services
8037,2004.11,95.5,Services
8038,2004.12,96.5,Services
8039,2005.01,97.1,Services
8040,2005.02,101.0,Services
8041,2005.03,95.4,Services
8042,2005.04,105.3,Services
8043,2005.05,101.6,Services
8044,2005.06,103.2,Services
8045,2005.07,103.2,Services
8046,2005.08,103.9,Services
8047,2005.09,104.9,Services
8048,2005.1,106.1,Services
8049,2005.11,106.8,Services
8050,2005.12,105.7,Services
8051,2006.01,108.2,Services
8052,2006.02,109.3,Services
8053,2006.03,109.3,Services
8054,2006.04,109.6,Services
8055,2006.05,112.3,Services
8056,2006.06,113.6,Services
8057,2006.07,115.1,Services
8058,2006.08,116.6,Services
8059,2006.09,116.1,Services
8060,2006.1,118.8,Services
8061,2006.11,120.3,Services
8062,2006.12,121.1,Services
8063,2007.01,121.6,Services
8064,2007.02,123.4,Services
8065,2007.03,124.9,Services
8066,2007.04,122.9,Services
8067,2007.05,128.7,Services
8068,2007.06,126.7,Services
8069,2007.07,128.7,Services
8070,2007.08,130.2,Services
8071,2007.09,131.1,Services
8072,2007.1,131.2,Services
8073,2007.11,131.6,Services
8074,2007.12,133.6,Services
8075,2008.01,135.6,Services
8076,2008.02,134.9,Services
8077,2008.03,128.9,Services
8078,2008.04,141.8,Services
8079,2008.05,137.0,Services
8080,2008.06,137.0,Services
8081,2008.07,138.2,Services
8082,2008.08,138.7,Services
8083,2008.09,139.5,Services
8084,2008.1,139.2,Services
8085,2008.11,139.0,Services
8086,2008.12,139.5,Services
8087,2009.01,139.8,Services
8088,2009.02,140.4,Services
8089,2009.03,142.3,Services
8090,2009.04,145.7,Services
8091,2009.05,143.0,Services
8092,2009.06,143.9,Services
8093,2009.07,145.1,Services
8094,2009.08,145.8,Services
8095,2009.09,146.4,Services
8096,2009.1,146.9,Services
8097,2009.11,146.8,Services
8098,2009.12,148.9,Services
8099,2010.01,148.2,Services
8100,2010.02,149.0,Services
8101,2010.03,151.9,Services
8102,2010.04,149.2,Services
8103,2010.05,147.6,Services
8104,2010.06,152.0,Services
8105,2010.07,151.7,Services
8106,2010.08,153.1,Services
8107,2010.09,154.6,Services
8108,2010.1,153.9,Services
8109,2010.11,155.6,Services
8110,2010.12,156.2,Services
8111,2011.01,155.4,Services
8112,2011.02,157.7,Services
8113,2011.03,157.8,Services
8114,2011.04,159.0,Services
8115,2011.05,159.6,Services
8116,2011.06,161.8,Services
8117,2011.07,161.7,Services
8118,2011.08,162.5,Services
8119,2011.09,162.6,Services
8120,2011.1,165.7,Services
8121,2011.11,165.7,Services
8122,2011.12,164.7,Services
8123,2012.01,167.5,Services
8124,2012.02,168.5,Services
8125,2012.03,168.1,Services
8126,2012.04,169.6,Services
8127,2012.05,171.5,Services
8128,2012.06,171.2,Services
8129,2012.07,173.3,Services
8130,2012.08,174.4,Services
8131,2012.09,177.2,Services
8132,2012.1,176.0,Services
8133,2012.11,176.1,Services
8134,2012.12,177.8,Services
8135,2013.01,179.9,Services
8136,2013.02,180.1,Services
8137,2013.03,176.6,Services
8138,2013.04,187.3,Services
8139,2013.05,183.5,Services
8140,2013.06,184.9,Services
8141,2013.07,185.1,Services
8142,2013.08,189.3,Services
8143,2013.09,191.8,Services
8144,2013.1,206.3,Services
8145,2013.11,202.4,Services
8146,2013.12,205.8,Services
8147,2014.01,205.5,Services
8148,2014.02,208.0,Services
8149,2014.03,210.6,Services
8150,2014.04,210.7,Services
8151,2014.05,214.2,Services
8152,2014.06,213.5,Services
8153,2014.07,210.2,Services
8154,2014.08,211.5,Services
8155,2014.09,211.8,Services
8156,2014.1,212.8,Services
8157,2014.11,220.1,Services
8158,2014.12,219.5,Services
8159,2015.01,219.8,Services
8160,2015.02,222.3,Services
8161,2015.03,227.7,Services
8162,2015.04,223.8,Services
8163,2015.05,225.5,Services
8164,2015.06,229.3,Services
8165,2015.07,236.1,Services
8166,2015.08,233.8,Services
8167,2015.09,235.2,Services
8168,2015.1,231.9,Services
8169,2015.11,231.2,Services
8170,2015.12,234.7,Services
8171,2016.01,238.9,Services
8172,2016.02,235.4,Services
8173,2016.03,232.6,Services
8174,2016.04,257.7,Services
8175,2016.05,243.8,Services
8176,2016.06,245.8,Services
8177,2016.07,247.7,Services
8178,2016.08,245.5,Services
8179,2016.09,247.2,Services
8180,2016.1,250.9,Services
8181,2016.11,246.8,Services
8182,2016.12,250.3,Services
8183,2017.01,258.2,Services
8184,2017.02,263.5,Services
8185,2017.03,265.2,Services
8186,2017.04,267.8,Services
8187,2017.05,268.3,Services
8188,2017.06,270.0,Services
8189,2017.07,272.6,Services
8190,2017.08,278.7,Services
8191,2017.09,273.5,Services
8192,2017.1,278.0,Services
8193,2017.11,280.6,Services
8194,2017.12,280.0,Services
8195,2018.01,278.2,Services
8196,2018.02,282.4,Services
8197,2018.03,279.8,Services
8198,2018.04,296.3,Services
8199,2018.05,287.0,Services
8200,2018.06,286.6,Services
8201,2018.07,291.0,Services
8202,2018.08,290.8,Services
8203,2018.09,296.5,Services
8204,2018.1,294.8,Services
8205,2018.11,295.7,Services
8206,2018.12,297.0,Services
8207,2019.01,300.1,Services
8208,2019.02,301.1,Services
8209,2019.03,303.7,Services
8210,2019.04,299.2,Services
8211,2019.05,301.7,Services
8212,2019.06,303.0,Services
8213,2019.07,302.2,Services
8214,2019.08,306.3,Services
8215,2019.09,308.5,Services
8216,2019.1,311.8,Services
8217,2019.11,314.0,Services
8218,2019.12,312.1,Services
8219,2020.01,311.6,Services
8220,2020.02,310.9,Services
8221,2020.03,241.5,Services
8222,2020.04,38.1,Services
8223,2020.05,258.3,Services
8224,2020.06,320.1,Services
8225,2020.07,318.4,Services
8226,2020.08,271.0,Services
8227,2020.09,325.6,Services
8228,2020.1,317.6,Services
8229,2020.11,319.3,Services
8230,2020.12,324.4,Services
8231,2021.01,322.9,Services
8232,2021.02,310.8,Services
8233,2021.03,319.7,Services
8234,2021.04,319.7,Services
8235,2021.05,334.3,Services
8236,2021.06,341.9,Services
8237,2021.07,339.8,Services
8238,2021.08,199.8,Services
8239,2021.09,225.0,Services
8240,2021.1,247.6,Services
8241,2021.11,279.1,Services
8242,2021.12,327.2,Services
8243,2022.01,326.8,Services
8244,2022.02,314.4,Services
8245,2022.03,298.1,Services
8246,2022.04,318.8,Services
8247,2022.05,333.6,Services
8248,2022.06,330.2,Services
8249,2022.07,335.5,Services
8250,2022.08,343.4,Services
8251,2022.09,342.5,Services
8252,2022.1,354.7,Services
8253,2022.11,351.4,Services
8254,2022.12,344.3,Services
9854,2002.1,73.7,Services
9855,2002.11,74.0,Services
9856,2002.12,74.3,Services
9857,2003.01,74.7,Services
9858,2003.02,75.0,Services
9859,2003.03,75.3,Services
9860,2003.04,75.9,Services
9861,2003.05,76.7,Services
9862,2003.06,77.6,Services
9863,2003.07,78.7,Services
9864,2003.08,79.9,Services
9865,2003.09,81.0,Services
9866,2003.1,82.0,Services
9867,2003.11,83.1,Services
9868,2003.12,84.2,Services
9869,2004.01,85.4,Services
9870,2004.02,86.7,Services
9871,2004.03,87.9,Services
9872,2004.04,89.1,Services
9873,2004.05,90.1,Services
9874,2004.06,91.0,Services
9875,2004.07,91.8,Services
9876,2004.08,92.6,Services
9877,2004.09,93.4,Services
9878,2004.1,94.4,Services
9879,2004.11,95.4,Services
9880,2004.12,96.4,Services
9881,2005.01,97.6,Services
9882,2005.02,98.7,Services
9883,2005.03,99.8,Services
9884,2005.04,100.9,Services
9885,2005.05,101.8,Services
9886,2005.06,102.7,Services
9887,2005.07,103.5,Services
9888,2005.08,104.2,Services
9889,2005.09,104.9,Services
9890,2005.1,105.6,Services
9891,2005.11,106.3,Services
9892,2005.12,107.0,Services
9893,2006.01,107.7,Services
9894,2006.02,108.5,Services
9895,2006.03,109.5,Services
9896,2006.04,110.7,Services
9897,2006.05,112.0,Services
9898,2006.06,113.3,Services
9899,2006.07,114.7,Services
9900,2006.08,116.1,Services
9901,2006.09,117.4,Services
9902,2006.1,118.6,Services
9903,2006.11,119.8,Services
9904,2006.12,121.0,Services
9905,2007.01,122.3,Services
9906,2007.02,123.4,Services
9907,2007.03,124.5,Services
9908,2007.04,125.5,Services
9909,2007.05,126.6,Services
9910,2007.06,127.7,Services
9911,2007.07,128.7,Services
9912,2007.08,129.6,Services
9913,2007.09,130.6,Services
9914,2007.1,131.6,Services
9915,2007.11,132.6,Services
9916,2007.12,133.5,Services
9917,2008.01,134.4,Services
9918,2008.02,135.2,Services
9919,2008.03,135.9,Services
9920,2008.04,136.4,Services
9921,2008.05,136.9,Services
9922,2008.06,137.5,Services
9923,2008.07,138.1,Services
9924,2008.08,138.6,Services
9925,2008.09,138.9,Services
9926,2008.1,139.1,Services
9927,2008.11,139.3,Services
9928,2008.12,139.7,Services
9929,2009.01,140.2,Services
9930,2009.02,141.0,Services
9931,2009.03,142.0,Services
9932,2009.04,142.9,Services
9933,2009.05,143.7,Services
9934,2009.06,144.4,Services
9935,2009.07,145.0,Services
9936,2009.08,145.6,Services
9937,2009.09,146.3,Services
9938,2009.1,146.9,Services
9939,2009.11,147.5,Services
9940,2009.12,148.0,Services
9941,2010.01,148.4,Services
9942,2010.02,148.8,Services
9943,2010.03,149.2,Services
9944,2010.04,149.8,Services
9945,2010.05,150.4,Services
9946,2010.06,151.3,Services
9947,2010.07,152.2,Services
9948,2010.08,153.1,Services
9949,2010.09,153.9,Services
9950,2010.1,154.6,Services
9951,2010.11,155.2,Services
9952,2010.12,155.8,Services
9953,2011.01,156.4,Services
9954,2011.02,157.2,Services
9955,2011.03,158.1,Services
9956,2011.04,159.0,Services
9957,2011.05,159.9,Services
9958,2011.06,160.9,Services
9959,2011.07,161.8,Services
9960,2011.08,162.7,Services
9961,2011.09,163.6,Services
9962,2011.1,164.4,Services
9963,2011.11,165.3,Services
9964,2011.12,166.1,Services
9965,2012.01,167.0,Services
9966,2012.02,167.9,Services
9967,2012.03,168.7,Services
9968,2012.04,169.7,Services
9969,2012.05,170.9,Services
9970,2012.06,172.1,Services
9971,2012.07,173.3,Services
9972,2012.08,174.5,Services
9973,2012.09,175.5,Services
9974,2012.1,176.4,Services
9975,2012.11,177.2,Services
9976,2012.12,178.0,Services
9977,2013.01,178.9,Services
9978,2013.02,179.9,Services
9979,2013.03,180.9,Services
9980,2013.04,181.9,Services
9981,2013.05,183.0,Services
9982,2013.06,184.4,Services
9983,2013.07,186.6,Services
9984,2013.08,189.7,Services
9985,2013.09,193.3,Services
9986,2013.1,197.3,Services
9987,2013.11,201.0,Services
9988,2013.12,204.2,Services
9989,2014.01,206.8,Services
9990,2014.02,208.8,Services
9991,2014.03,210.4,Services
9992,2014.04,211.4,Services
9993,2014.05,212.0,Services
9994,2014.06,212.0,Services
9995,2014.07,211.9,Services
9996,2014.08,212.2,Services
9997,2014.09,213.1,Services
9998,2014.1,214.7,Services
9999,2014.11,216.8,Services
10000,2014.12,219.1,Services
10001,2015.01,220.9,Services
10002,2015.02,222.4,Services
10003,2015.03,223.8,Services
10004,2015.04,225.7,Services
10005,2015.05,227.9,Services
10006,2015.06,230.3,Services
10007,2015.07,232.1,Services
10008,2015.08,233.2,Services
10009,2015.09,233.7,Services
10010,2015.1,233.8,Services
10011,2015.11,233.9,Services
10012,2015.12,234.5,Services
10013,2016.01,235.9,Services
10014,2016.02,237.8,Services
10015,2016.03,240.0,Services
10016,2016.04,242.0,Services
10017,2016.05,243.8,Services
10018,2016.06,245.3,Services
10019,2016.07,246.3,Services
10020,2016.08,246.8,Services
10021,2016.09,247.2,Services
10022,2016.1,248.3,Services
10023,2016.11,250.3,Services
10024,2016.12,253.3,Services
10025,2017.01,257.1,Services
10026,2017.02,260.9,Services
10027,2017.03,264.4,Services
10028,2017.04,267.3,Services
10029,2017.05,269.5,Services
10030,2017.06,271.3,Services
10031,2017.07,273.1,Services
10032,2017.08,274.9,Services
10033,2017.09,276.6,Services
10034,2017.1,277.9,Services
10035,2017.11,278.8,Services
10036,2017.12,279.4,Services
10037,2018.01,280.1,Services
10038,2018.02,281.1,Services
10039,2018.03,282.3,Services
10040,2018.04,283.9,Services
10041,2018.05,285.9,Services
10042,2018.06,288.2,Services
10043,2018.07,290.3,Services
10044,2018.08,292.1,Services
10045,2018.09,293.7,Services
10046,2018.1,295.3,Services
10047,2018.11,296.8,Services
10048,2018.12,298.2,Services
10049,2019.01,299.4,Services
10050,2019.02,300.4,Services
10051,2019.03,301.1,Services
10052,2019.04,301.5,Services
10053,2019.05,301.8,Services
10054,2019.06,302.6,Services
10055,2019.07,304.1,Services
10056,2019.08,306.4,Services
10057,2019.09,308.7,Services
10058,2019.1,310.5,Services
10059,2019.11,311.6,Services
10060,2019.12,312.2,Services
10061,2020.01,312.6,Services
10062,2020.02,313.2,Services
11628,2002.1,12942780.0,Credit
11629,2002.11,13742375.0,Credit
11630,2002.12,17109398.0,Credit
11631,2003.01,13831406.0,Credit
11632,2003.02,12944036.0,Credit
11633,2003.03,13860031.0,Credit
11634,2003.04,13219232.0,Credit
11635,2003.05,13209831.0,Credit
11636,2003.06,12357122.0,Credit
11637,2003.07,13487976.0,Credit
11638,2003.08,13491312.0,Credit
11639,2003.09,13408369.0,Credit
11640,2003.1,14439943.0,Credit
11641,2003.11,15430654.0,Credit
11642,2003.12,19330605.0,Credit
11643,2004.01,15823903.0,Credit
11644,2004.02,14995620.0,Credit
11645,2004.03,15970073.0,Credit
11646,2004.04,15347784.0,Credit
11647,2004.05,15098308.0,Credit
11648,2004.06,14406601.0,Credit
11649,2004.07,15638253.0,Credit
11650,2004.08,15249711.0,Credit
11651,2004.09,15386406.0,Credit
11652,2004.1,16224037.0,Credit
11653,2004.11,17252987.0,Credit
11654,2004.12,20757082.0,Credit
11655,2005.01,17005757.0,Credit
11656,2005.02,16146986.0,Credit
11657,2005.03,17276621.0,Credit
11658,2005.04,16548919.0,Credit
11659,2005.05,16193717.0,Credit
11660,2005.06,15685785.0,Credit
11661,2005.07,16745457.0,Credit
11662,2005.08,16570645.0,Credit
11663,2005.09,16591871.0,Credit
11664,2005.1,17612660.0,Credit
11665,2005.11,18458065.0,Credit
11666,2005.12,22134805.0,Credit
11667,2006.01,18274521.0,Credit
11668,2006.02,17345060.0,Credit
11669,2006.03,18806699.0,Credit
11670,2006.04,17517668.0,Credit
11671,2006.05,17669549.0,Credit
11672,2006.06,16997504.0,Credit
11673,2006.07,17829244.0,Credit
11674,2006.08,17711578.0,Credit
11675,2006.09,17820275.0,Credit
11676,2006.1,18805575.0,Credit
11677,2006.11,19624708.0,Credit
11678,2006.12,23671499.0,Credit
11679,2007.01,19545850.0,Credit
11680,2007.02,18557377.0,Credit
11681,2007.03,20162509.0,Credit
11682,2007.04,18587246.0,Credit
11683,2007.05,18748426.0,Credit
11684,2007.06,18141396.0,Credit
11685,2007.07,18798164.0,Credit
11686,2007.08,18966609.0,Credit
11687,2007.09,18793722.0,Credit
11688,2007.1,19862271.0,Credit
11689,2007.11,21251436.0,Credit
11690,2007.12,24922367.0,Credit
11691,2008.01,20834418.0,Credit
11692,2008.02,20290604.0,Credit
11693,2008.03,20854877.0,Credit
11694,2008.04,19679892.0,Credit
11695,2008.05,20042098.0,Credit
11696,2008.06,18499502.0,Credit
11697,2008.07,19533237.0,Credit
11698,2008.08,19636111.0,Credit
11699,2008.09,19609346.0,Credit
11700,2008.1,20784626.0,Credit
11701,2008.11,21035482.0,Credit
11702,2008.12,24895334.0,Credit
11703,2009.01,20774136.0,Credit
11704,2009.02,19454665.0,Credit
11705,2009.03,21071936.0,Credit
11706,2009.04,19837729.0,Credit
11707,2009.05,20146649.0,Credit
11708,2009.06,18858982.0,Credit
11709,2009.07,20141973.0,Credit
11710,2009.08,19986336.0,Credit
11711,2009.09,20010989.0,Credit
11712,2009.1,21143820.0,Credit
11713,2009.11,21711165.0,Credit
11714,2009.12,25955332.0,Credit
11715,2010.01,21488765.0,Credit
11716,2010.02,20106337.0,Credit
11717,2010.03,22027224.0,Credit
11718,2010.04,20309391.0,Credit
11719,2010.05,20429149.0,Credit
11720,2010.06,19417528.0,Credit
11721,2010.07,20632337.0,Credit
11722,2010.08,20160510.0,Credit
11723,2010.09,20225247.0,Credit
11724,2010.1,21530230.0,Credit
11725,2010.11,22537248.0,Credit
11726,2010.12,26732727.0,Credit
11727,2011.01,22110790.0,Credit
11728,2011.02,20696721.0,Credit
11729,2011.03,22181010.0,Credit
11730,2011.04,21174530.0,Credit
11731,2011.05,20968434.0,Credit
11732,2011.06,20103215.0,Credit
11733,2011.07,21432251.0,Credit
11734,2011.08,21150558.0,Credit
11735,2011.09,21562649.0,Credit
11736,2011.1,23173979.0,Credit
11737,2011.11,23707881.0,Credit
11738,2011.12,28049355.0,Credit
11739,2012.01,23342708.0,Credit
11740,2012.02,22472769.0,Credit
11741,2012.03,23937283.0,Credit
11742,2012.04,22181559.0,Credit
11743,2012.05,22745705.0,Credit
11744,2012.06,21749293.0,Credit
11745,2012.07,22502434.0,Credit
11746,2012.08,23047543.0,Credit
11747,2012.09,22807795.0,Credit
11748,2012.1,24376246.0,Credit
11749,2012.11,25343856.0,Credit
11750,2012.12,29592596.0,Credit
11751,2013.01,25378048.0,Credit
11752,2013.02,23545253.0,Credit
11753,2013.03,25731091.0,Credit
11754,2013.04,24669656.0,Credit
11755,2013.05,25223399.0,Credit
11756,2013.06,23918677.0,Credit
11757,2013.07,25454944.0,Credit
11758,2013.08,25690110.0,Credit
11759,2013.09,24997508.0,Credit
11760,2013.1,27354121.0,Credit
11761,2013.11,28751075.0,Credit
11762,2013.12,33338557.0,Credit
11763,2014.01,28506199.0,Credit
11764,2014.02,26667097.0,Credit
11765,2014.03,28932631.0,Credit
11766,2014.04,27173538.0,Credit
11767,2014.05,28218440.0,Credit
11768,2014.06,26339572.0,Credit
11769,2014.07,28166140.0,Credit
11770,2014.08,28544120.0,Credit
11771,2014.09,28144266.0,Credit
11772,2014.1,30891559.0,Credit
11773,2014.11,31924545.0,Credit
11774,2014.12,37287685.0,Credit
11775,2015.01,32434072.0,Credit
11776,2015.02,30500763.0,Credit
11777,2015.03,33627039.0,Credit
11778,2015.04,31425030.0,Credit
11779,2015.05,32733891.0,Credit
11780,2015.06,31121096.0,Credit
11781,2015.07,33128870.0,Credit
11782,2015.08,33140386.0,Credit
11783,2015.09,33654291.0,Credit
11784,2015.1,36707995.0,Credit
11785,2015.11,37838615.0,Credit
11786,2015.12,44090056.0,Credit
11787,2016.01,38717785.0,Credit
11788,2016.02,37257362.0,Credit
11789,2016.03,40466743.0,Credit
11790,2016.04,39353431.0,Credit
11791,2016.05,39726634.0,Credit
11792,2016.06,38752175.0,Credit
11793,2016.07,41543336.0,Credit
11794,2016.08,41231038.0,Credit
11795,2016.09,41867426.0,Credit
11796,2016.1,44908575.0,Credit
11797,2016.11,46680996.0,Credit
11798,2016.12,53960131.0,Credit
11799,2017.01,51202490.0,Credit
11800,2017.02,49189170.0,Credit
11801,2017.03,54775598.0,Credit
11802,2017.04,51413711.0,Credit
11803,2017.05,53275208.0,Credit
11804,2017.06,51860426.0,Credit
11805,2017.07,54062554.0,Credit
11806,2017.08,54825394.0,Credit
11807,2017.09,54586990.0,Credit
11808,2017.1,57938193.0,Credit
11809,2017.11,61184237.0,Credit
11810,2017.12,68896511.0,Credit
11811,2018.01,61497091.0,Credit
11812,2018.02,58657866.0,Credit
11813,2018.03,65654908.0,Credit
11814,2018.04,60420178.0,Credit
11815,2018.05,62695915.0,Credit
11816,2018.06,60143201.0,Credit
11817,2018.07,62474197.0,Credit
11818,2018.08,63861055.0,Credit
11819,2018.09,63196952.0,Credit
11820,2018.1,67325177.0,Credit
11821,2018.11,69387593.0,Credit
11822,2018.12,76246452.0,Credit
11823,2019.01,69356410.0,Credit
11824,2019.02,65906904.0,Credit
11825,2019.03,72548757.0,Credit
11826,2019.04,67312583.0,Credit
11827,2019.05,69226191.0,Credit
11828,2019.06,65297723.0,Credit
11829,2019.07,68270489.0,Credit
11830,2019.08,69467688.0,Credit
11831,2019.09,67695662.0,Credit
11832,2019.1,72996883.0,Credit
11833,2019.11,75486977.0,Credit
11834,2019.12,81640304.0,Credit
11835,2020.01,74482827.0,Credit
11836,2020.02,74439700.0,Credit
11837,2020.03,66248312.0,Credit
11838,2020.04,30432871.0,Credit
11839,2020.05,67908120.0,Credit
11840,2020.06,80102035.0,Credit
11841,2020.07,86674554.0,Credit
11842,2020.08,79068718.0,Credit
11843,2020.09,83334610.0,Credit
11844,2020.1,91553622.0,Credit
11845,2020.11,89881747.0,Credit
11846,2020.12,99038735.0,Credit
11847,2021.01,88297262.0,Credit
11848,2021.02,81271965.0,Credit
11849,2021.03,89635241.0,Credit
11850,2021.04,88877898.0,Credit
11851,2021.05,93019309.0,Credit
11852,2021.06,90226170.0,Credit
11853,2021.07,97092326.0,Credit
11854,2021.08,69071785.0,Credit
11855,2021.09,69464684.0,Credit
11856,2021.1,85704272.0,Credit
11857,2021.11,90862379.0,Credit
11858,2021.12,105281201.0,Credit
11859,2022.01,94894899.0,Credit
11860,2022.02,82243269.0,Credit
11861,2022.03,88800768.0,Credit
11862,2022.04,90535003.0,Credit
11863,2022.05,94645449.0,Credit
11864,2022.06,92273670.0,Credit
11865,2022.07,95888704.0,Credit
11866,2022.08,97056578.0,Credit
11867,2022.09,98415645.0,Credit
11868,2022.1,103587147.0,Credit
11869,2022.11,104619534.0,Credit
11870,2022.12,114495572.0,Credit
11871,2002.1,39038420.0,Debit
11872,2002.11,38911771.0,Debit
11873,2002.12,43907358.0,Debit
11874,2003.01,38853493.0,Debit
11875,2003.02,36173632.0,Debit
11876,2003.03,40532110.0,Debit
11877,2003.04,39726248.0,Debit
11878,2003.05,41840340.0,Debit
11879,2003.06,39054440.0,Debit
11880,2003.07,41950775.0,Debit
11881,2003.08,42214939.0,Debit
11882,2003.09,40934626.0,Debit
11883,2003.1,43651136.0,Debit
11884,2003.11,42895779.0,Debit
11885,2003.12,48716663.0,Debit
11886,2004.01,43083375.0,Debit
11887,2004.02,40870341.0,Debit
11888,2004.03,44875910.0,Debit
11889,2004.04,44433513.0,Debit
11890,2004.05,45253122.0,Debit
11891,2004.06,43653528.0,Debit
11892,2004.07,46720153.0,Debit
11893,2004.08,45297133.0,Debit
11894,2004.09,45668882.0,Debit
11895,2004.1,47110816.0,Debit
11896,2004.11,47131111.0,Debit
11897,2004.12,53394533.0,Debit
11898,2005.01,46666236.0,Debit
11899,2005.02,44403807.0,Debit
11900,2005.03,49106390.0,Debit
11901,2005.04,48858498.0,Debit
11902,2005.05,48998434.0,Debit
11903,2005.06,48256085.0,Debit
11904,2005.07,50480687.0,Debit
11905,2005.08,50161642.0,Debit
11906,2005.09,50105062.0,Debit
11907,2005.1,51558604.0,Debit
11908,2005.11,51826598.0,Debit
11909,2005.12,58019636.0,Debit
11910,2006.01,50225263.0,Debit
11911,2006.02,47911924.0,Debit
11912,2006.03,54370326.0,Debit
11913,2006.04,51919913.0,Debit
11914,2006.05,53988011.0,Debit
11915,2006.06,52785666.0,Debit
11916,2006.07,54294767.0,Debit
11917,2006.08,54735393.0,Debit
11918,2006.09,54294792.0,Debit
11919,2006.1,55698588.0,Debit
11920,2006.11,56498212.0,Debit
11921,2006.12,63287863.0,Debit
11922,2007.01,55243092.0,Debit
11923,2007.02,53131805.0,Debit
11924,2007.03,60264545.0,Debit
11925,2007.04,56951352.0,Debit
11926,2007.05,60431650.0,Debit
11927,2007.06,58256290.0,Debit
11928,2007.07,59553150.0,Debit
11929,2007.08,61385922.0,Debit
11930,2007.09,59571996.0,Debit
11931,2007.1,61791295.0,Debit
11932,2007.11,62965734.0,Debit
11933,2007.12,69232315.0,Debit
11934,2008.01,61188929.0,Debit
11935,2008.02,59924903.0,Debit
11936,2008.03,63485992.0,Debit
11937,2008.04,62421072.0,Debit
11938,2008.05,65423121.0,Debit
11939,2008.06,60242608.0,Debit
11940,2008.07,63894742.0,Debit
11941,2008.08,64669902.0,Debit
11942,2008.09,63355396.0,Debit
11943,2008.1,68293561.0,Debit
11944,2008.11,66264162.0,Debit
11945,2008.12,73162548.0,Debit
11946,2009.01,65708737.0,Debit
11947,2009.02,61052301.0,Debit
11948,2009.03,67939544.0,Debit
11949,2009.04,66723892.0,Debit
11950,2009.05,69914584.0,Debit
11951,2009.06,65620643.0,Debit
11952,2009.07,69788051.0,Debit
11953,2009.08,69443618.0,Debit
11954,2009.09,68833802.0,Debit
11955,2009.1,72375958.0,Debit
11956,2009.11,69919855.0,Debit
11957,2009.12,78508135.0,Debit
11958,2010.01,69594189.0,Debit
11959,2010.02,65828359.0,Debit
11960,2010.03,73988996.0,Debit
11961,2010.04,71242376.0,Debit
11962,2010.05,73016673.0,Debit
11963,2010.06,70113834.0,Debit
11964,2010.07,74967520.0,Debit
11965,2010.08,72709343.0,Debit
11966,2010.09,72897773.0,Debit
11967,2010.1,77485131.0,Debit
11968,2010.11,75811336.0,Debit
11969,2010.12,84507231.0,Debit
11970,2011.01,73493637.0,Debit
11971,2011.02,69604706.0,Debit
11972,2011.03,78795346.0,Debit
11973,2011.04,76179199.0,Debit
11974,2011.05,76817799.0,Debit
11975,2011.06,75068138.0,Debit
11976,2011.07,78706650.0,Debit
11977,2011.08,77537097.0,Debit
11978,2011.09,77484630.0,Debit
11979,2011.1,80341832.0,Debit
11980,2011.11,79205234.0,Debit
11981,2011.12,87646297.0,Debit
11982,2012.01,76121872.0,Debit
11983,2012.02,75550260.0,Debit
11984,2012.03,83384454.0,Debit
11985,2012.04,77336334.0,Debit
11986,2012.05,81990124.0,Debit
11987,2012.06,78671489.0,Debit
11988,2012.07,80671940.0,Debit
